latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.8469,28.8041,311.5,2.1,1.4,2011-08-07,0758,Terra,MODIS,17,6.2,298.5,13.3,D,0
-16.2914,30.4655,322.1,1.6,1.3,2011-08-07,0758,Terra,MODIS,75,6.2,299.5,26.7,D,0
-16.3588,31.4893,325.2,1.4,1.2,2011-08-07,0758,Terra,MODIS,78,6.2,301.5,24.2,D,0
-16.7223,29.5742,313.2,1.9,1.3,2011-08-07,0758,Terra,MODIS,62,6.2,299.8,18.8,D,0
-17.3485,28.5168,314.2,2.2,1.4,2011-08-07,0758,Terra,MODIS,64,6.2,298,23.4,D,0
-16.5544,29.5276,310.7,1.9,1.3,2011-08-07,0758,Terra,MODIS,54,6.2,298.4,13.9,D,0
-17.35,28.5226,317.8,2.2,1.4,2011-08-07,0758,Terra,MODIS,70,6.2,298,32.5,D,0
-18.8596,32.1784,309.8,1.2,1.1,2011-08-07,0759,Terra,MODIS,55,6.2,298.3,5.3,D,0
-18.4383,30.7482,313.1,1.4,1.2,2011-08-07,0759,Terra,MODIS,62,6.2,299.1,9.3,D,0
-18.7194,30.4275,311.7,1.5,1.2,2011-08-07,0759,Terra,MODIS,55,6.2,297.3,9,D,0
-18.3723,31.095,311.2,1.4,1.2,2011-08-07,0759,Terra,MODIS,54,6.2,297.5,8,D,0
-18.7169,30.4134,312.2,1.5,1.2,2011-08-07,0759,Terra,MODIS,47,6.2,296.4,9.9,D,0
-18.2742,30.8048,327.4,1.4,1.2,2011-08-07,0759,Terra,MODIS,81,6.2,297.3,34.8,D,0
-18.4178,31.0466,312,1.4,1.2,2011-08-07,0759,Terra,MODIS,59,6.2,298.7,9.7,D,0
-18.2772,29.8108,312.1,1.7,1.3,2011-08-07,0759,Terra,MODIS,59,6.2,299.7,8.8,D,0
-19.9722,29.6699,313.4,1.6,1.2,2011-08-07,0759,Terra,MODIS,67,6.2,295.9,17.7,D,0
-17.9268,27.7834,314,2.4,1.5,2011-08-07,0759,Terra,MODIS,24,6.2,297.3,25.2,D,0
-18.2765,30.8184,340.5,1.4,1.2,2011-08-07,0759,Terra,MODIS,90,6.2,300.2,66.4,D,0
-18.6936,30.4244,308.2,1.5,1.2,2011-08-07,0759,Terra,MODIS,19,6.2,295.8,5.9,D,0
-18.4488,30.3348,326.3,1.5,1.2,2011-08-07,0759,Terra,MODIS,81,6.2,298.1,36.8,D,0
-18.1548,29.841,311.5,1.7,1.3,2011-08-07,0759,Terra,MODIS,53,6.2,299.7,9.4,D,0
-17.9359,27.7577,322.1,2.4,1.5,2011-08-07,0759,Terra,MODIS,76,6.2,296.8,53.2,D,0
-17.9401,27.7806,315.3,2.4,1.5,2011-08-07,0759,Terra,MODIS,66,6.2,296.5,31.6,D,0
-17.9343,27.7755,328.4,2.4,1.5,2011-08-07,0759,Terra,MODIS,82,6.2,297.2,75.8,D,0
-20.4217,29.3214,316.2,2.8,1.6,2011-08-07,1222,Aqua,MODIS,43,6.2,298.6,35.9,D,0
-20.4192,29.3125,314.7,2.8,1.6,2011-08-07,1222,Aqua,MODIS,41,6.2,298.3,31.4,D,0
-20.0346,29.0101,314,2.7,1.6,2011-08-07,1223,Aqua,MODIS,49,6.2,302.3,25.8,D,0
-18.8643,26.6505,318.3,1.9,1.4,2011-08-07,1223,Aqua,MODIS,52,6.2,306,14.7,D,0
-17.7257,29.1884,320.9,3.1,1.7,2011-08-07,1223,Aqua,MODIS,68,6.2,302.1,59.7,D,0
-17.0073,29.2365,316.4,3.3,1.7,2011-08-07,1223,Aqua,MODIS,40,6.2,301.2,31.4,D,0
-17.5984,27.9825,319.1,2.6,1.5,2011-08-07,1223,Aqua,MODIS,60,6.2,303.1,33,D,0
-17.8157,30.7135,319.6,4.1,1.9,2011-08-07,1223,Aqua,MODIS,0,6.2,296.9,83.9,D,0
-20.0565,28.7991,323.1,2.6,1.6,2011-08-07,1223,Aqua,MODIS,73,6.2,302.6,52.7,D,0
-17.1543,30.8017,314.8,4.3,1.9,2011-08-07,1223,Aqua,MODIS,39,6.2,296.5,63.3,D,0
-19.5804,28.8729,317.5,2.7,1.6,2011-08-07,1223,Aqua,MODIS,61,6.2,302.1,37.2,D,0
-18.2049,30.8657,314.9,4.1,1.9,2011-08-07,1223,Aqua,MODIS,47,6.2,302.5,44.9,D,0
-17.5746,30.3988,320.4,3.9,1.8,2011-08-07,1223,Aqua,MODIS,67,6.2,298.5,76.4,D,0
-18.2023,30.8607,314.1,4.1,1.9,2011-08-07,1223,Aqua,MODIS,43,6.2,302.1,40.5,D,0
-16.9218,29.8815,313.4,3.7,1.8,2011-08-07,1223,Aqua,MODIS,28,6.2,295.1,44.3,D,0
-17.0284,29.2099,317.4,3.3,1.7,2011-08-07,1223,Aqua,MODIS,56,6.2,302.1,37.2,D,0
-17.0215,28.6861,314.1,3,1.6,2011-08-07,1223,Aqua,MODIS,33,6.2,298.5,28.2,D,0
-19.6125,29.7535,338.6,3.2,1.7,2011-08-07,1223,Aqua,MODIS,88,6.2,300.3,185,D,0
-17.0273,28.6667,327,3,1.6,2011-08-07,1223,Aqua,MODIS,75,6.2,301.5,84.6,D,0
-16.9123,29.8837,313.5,3.7,1.8,2011-08-07,1223,Aqua,MODIS,42,6.2,293.5,44.9,D,0
-18.5041,29.1322,314.7,3,1.6,2011-08-07,1223,Aqua,MODIS,46,6.2,299.2,34.1,D,0
-19.5006,30.2477,315.6,3.4,1.7,2011-08-07,1223,Aqua,MODIS,58,6.2,300.4,48.4,D,0
-17.1929,30.0361,317.8,3.7,1.8,2011-08-07,1223,Aqua,MODIS,45,6.2,298.6,51.8,D,0
-18.4988,29.1604,316.5,3,1.7,2011-08-07,1223,Aqua,MODIS,56,6.2,299.5,41.7,D,0
-19.6108,29.7608,335.1,3.2,1.7,2011-08-07,1223,Aqua,MODIS,86,6.2,300,156.9,D,0
-18.5026,29.1363,317.3,3,1.6,2011-08-07,1223,Aqua,MODIS,57,6.2,299.2,41.3,D,0
-18.0304,30.7339,315,4,1.9,2011-08-07,1223,Aqua,MODIS,53,6.2,301.4,49.8,D,0
-17.0559,29.7119,318.1,3.6,1.8,2011-08-07,1223,Aqua,MODIS,64,6.2,298.8,59.9,D,0
-17.0622,29.7051,319,3.6,1.8,2011-08-07,1223,Aqua,MODIS,63,6.2,298.4,61.8,D,0
-16.9908,29.5162,318.7,3.4,1.7,2011-08-07,1223,Aqua,MODIS,66,6.2,301.7,48.8,D,0
-17.3011,29.4805,336.5,3.4,1.7,2011-08-07,1223,Aqua,MODIS,86,6.2,301,172.7,D,0
-18.1549,29.8244,326.8,3.4,1.7,2011-08-07,1223,Aqua,MODIS,77,6.2,302.7,92.4,D,0
-18.0056,31.3087,329.9,4.4,1.9,2011-08-07,1223,Aqua,MODIS,81,6.2,297.6,200.3,D,0
-17.1996,30.002,374.9,3.7,1.8,2011-08-07,1223,Aqua,MODIS,87,6.2,300.5,843.9,D,0
-18.0228,31.3124,315.6,4.4,1.9,2011-08-07,1223,Aqua,MODIS,57,6.2,299.2,71.4,D,0
-17.6091,30.8071,333.7,4.2,1.9,2011-08-07,1223,Aqua,MODIS,84,6.2,296.3,209.3,D,0
-17.3355,28.0963,314.5,2.7,1.6,2011-08-07,1223,Aqua,MODIS,37,6.2,302.3,20.5,D,0
-19.5753,28.8529,325.9,2.7,1.6,2011-08-07,1223,Aqua,MODIS,76,6.2,302,72.8,D,0
-19.6167,29.7309,318.4,3.1,1.7,2011-08-07,1223,Aqua,MODIS,66,6.2,300.1,50.8,D,0
-17.5924,30.8032,324.1,4.2,1.9,2011-08-07,1223,Aqua,MODIS,74,6.2,295.2,123.7,D,0
-17.5788,30.4044,316,3.9,1.8,2011-08-07,1223,Aqua,MODIS,46,6.2,298.5,50,D,0
-18.1487,29.8563,324.4,3.4,1.7,2011-08-07,1223,Aqua,MODIS,74,6.2,303.4,76.7,D,0
-20.0648,28.7803,320.3,2.6,1.6,2011-08-07,1223,Aqua,MODIS,69,6.2,301.1,41.4,D,0
-17.1147,30.0918,318.4,3.8,1.8,2011-08-07,1223,Aqua,MODIS,61,6.2,296.3,61.3,D,0
-18.434,29.8038,322.3,3.4,1.7,2011-08-07,1223,Aqua,MODIS,71,6.2,302.3,73.2,D,0
-18.1443,29.8147,334.5,3.4,1.7,2011-08-07,1223,Aqua,MODIS,85,6.2,301.5,150.5,D,0
-16.9839,29.5192,321.2,3.4,1.7,2011-08-07,1223,Aqua,MODIS,70,6.2,302.3,65.2,D,0
-18.1394,29.821,327.7,3.4,1.7,2011-08-07,1223,Aqua,MODIS,78,6.2,301.1,96.4,D,0
-18.0039,31.3002,322.1,4.4,1.9,2011-08-07,1223,Aqua,MODIS,68,6.2,297.1,121.4,D,0
-17.5696,30.3652,318.9,3.9,1.8,2011-08-07,1223,Aqua,MODIS,58,6.2,299,64.3,D,0
-18.1457,29.7894,320.9,3.4,1.7,2011-08-07,1223,Aqua,MODIS,51,6.2,301.7,52.9,D,0
-17.3164,29.4844,319.6,3.4,1.7,2011-08-07,1223,Aqua,MODIS,66,6.2,300.3,53.2,D,0
-17.6109,30.8127,321.2,4.2,1.9,2011-08-07,1223,Aqua,MODIS,56,6.2,296.7,92.4,D,0
-16.8751,30.3664,313.7,4,1.9,2011-08-07,1223,Aqua,MODIS,45,6.2,298.8,46,D,0
-18.0211,31.304,322.5,4.4,1.9,2011-08-07,1223,Aqua,MODIS,68,6.2,299.2,120.7,D,0
-19.5852,28.8476,322.6,2.7,1.6,2011-08-07,1223,Aqua,MODIS,72,6.2,302.2,57.5,D,0
-17.6167,30.7689,329,4.1,1.9,2011-08-07,1223,Aqua,MODIS,71,6.2,298,150.3,D,0
-17.033,29.2063,318.9,3.3,1.7,2011-08-07,1223,Aqua,MODIS,66,6.2,302.4,47.1,D,0
-17.6188,30.7745,322.8,4.1,1.9,2011-08-07,1223,Aqua,MODIS,61,6.2,298.2,98,D,0
-19.5022,30.221,316.8,3.4,1.7,2011-08-07,1223,Aqua,MODIS,62,6.2,299.4,52.5,D,0
-17.9512,27.766,325.9,2.4,1.5,2011-08-07,1223,Aqua,MODIS,55,6.2,302.9,50.2,D,0
-17.8295,30.7111,334.4,4.1,1.9,2011-08-07,1223,Aqua,MODIS,0,6.2,298.8,215.5,D,0
-18.9373,29.1108,316.9,2.9,1.6,2011-08-07,1223,Aqua,MODIS,57,6.2,302.5,31.6,D,0
-17.9524,27.7823,323.6,2.4,1.5,2011-08-07,1223,Aqua,MODIS,59,6.2,302.4,44,D,0
-17.9389,27.7794,323.3,2.4,1.5,2011-08-07,1223,Aqua,MODIS,62,6.2,303.9,43.5,D,0
-17.8221,30.7488,343.9,4.1,1.9,2011-08-07,1223,Aqua,MODIS,86,6.2,297.4,334,D,0
-17.8246,30.7547,335.1,4.1,1.9,2011-08-07,1223,Aqua,MODIS,81,6.2,297.8,214.8,D,0
-20.0601,28.8047,318.2,2.6,1.6,2011-08-07,1223,Aqua,MODIS,65,6.2,303.1,32.6,D,0
-17.586,30.3684,319.9,3.9,1.8,2011-08-07,1223,Aqua,MODIS,67,6.2,299.2,72.5,D,0
-17.943,27.7571,319.1,2.4,1.5,2011-08-07,1223,Aqua,MODIS,23,6.2,302.7,25.3,D,0
-19.4954,30.2545,314.5,3.4,1.7,2011-08-07,1223,Aqua,MODIS,40,6.2,300.1,41.3,D,0
-19.4851,30.2444,313,3.4,1.7,2011-08-07,1223,Aqua,MODIS,34,6.2,298.8,34.5,D,0
-19.0247,27.6658,323.8,2.3,1.5,2011-08-07,1223,Aqua,MODIS,72,6.2,304.2,40.6,D,0
-20.0611,28.7746,313.6,2.6,1.6,2011-08-07,1223,Aqua,MODIS,22,6.2,300.3,17.6,D,0
-17.0268,28.6581,324.4,3,1.6,2011-08-07,1223,Aqua,MODIS,75,6.2,301.5,76.3,D,0
-18.4248,29.7974,314.4,3.4,1.7,2011-08-07,1223,Aqua,MODIS,16,6.2,301.1,27.3,D,0
-17.0122,29.233,315.2,3.3,1.7,2011-08-07,1223,Aqua,MODIS,49,6.2,301.1,27.3,D,0
-17.5884,30.7948,327.5,4.2,1.9,2011-08-07,1223,Aqua,MODIS,78,6.2,295,150.6,D,0
-17.2064,29.9672,317.7,3.7,1.8,2011-08-07,1223,Aqua,MODIS,41,6.2,297.6,55.4,D,0
-17.5815,30.3626,323,3.9,1.8,2011-08-07,1223,Aqua,MODIS,72,6.2,299.1,93.3,D,0
-17.1074,30.0823,317.8,3.8,1.8,2011-08-07,1223,Aqua,MODIS,63,6.2,295.6,61.6,D,0
-16.4478,31.6283,303,1.8,1.3,2011-08-07,2011,Terra,MODIS,53,6.2,289.9,14.5,N,0
-17.4675,30.1005,332.4,1.9,1.3,2011-08-08,0841,Terra,MODIS,85,6.2,300.1,64.5,D,0
-17.4655,30.083,331.5,1.9,1.3,2011-08-08,0841,Terra,MODIS,84,6.2,299.6,62.5,D,0
-16.9772,30.1636,322.5,1.9,1.3,2011-08-08,0841,Terra,MODIS,66,6.2,302.3,28,D,0
-16.5763,29.6119,347.9,1.7,1.3,2011-08-08,0841,Terra,MODIS,89,6.2,298.5,111.3,D,0
-16.1871,30.8219,321.2,2,1.4,2011-08-08,0841,Terra,MODIS,73,6.2,300.8,32.7,D,0
-16.5649,29.6135,358.5,1.7,1.3,2011-08-08,0841,Terra,MODIS,93,6.2,302.4,163.1,D,0
-16.5744,29.5962,316.8,1.7,1.3,2011-08-08,0841,Terra,MODIS,64,6.2,297.1,18.9,D,0
-16.9842,30.1744,322.7,1.9,1.3,2011-08-08,0841,Terra,MODIS,77,6.2,299.9,32.3,D,0
-18.3936,31.6098,312.2,2.5,1.5,2011-08-08,0841,Terra,MODIS,63,6.2,298.1,27.2,D,0
-18.3577,30.9522,316.5,2.2,1.5,2011-08-08,0841,Terra,MODIS,64,6.2,299.6,26.3,D,0
-17.1536,28.2124,312.6,1.4,1.2,2011-08-08,0841,Terra,MODIS,40,6.2,299.7,8.5,D,0
-16.9168,30.4138,318.4,1.9,1.4,2011-08-08,0841,Terra,MODIS,71,6.2,299.4,25.5,D,0
-18.391,31.5863,312.5,2.5,1.5,2011-08-08,0841,Terra,MODIS,63,6.2,295.5,27.6,D,0
-16.9793,30.1809,318.9,1.9,1.3,2011-08-08,0841,Terra,MODIS,53,6.2,300.2,21.4,D,0
-18.4509,31.0708,314.5,2.3,1.5,2011-08-08,0841,Terra,MODIS,65,6.2,299.2,24.8,D,0
-16.9046,30.4154,337.3,1.9,1.4,2011-08-08,0841,Terra,MODIS,88,6.2,301.9,85.1,D,0
-17.2594,31.4486,311.6,2.4,1.5,2011-08-08,0841,Terra,MODIS,57,6.2,297.8,22.2,D,0
-18.3863,31.6054,314.4,2.5,1.5,2011-08-08,0841,Terra,MODIS,59,6.2,296.9,31.5,D,0
-16.9191,30.4319,325.2,2,1.4,2011-08-08,0841,Terra,MODIS,79,6.2,300.7,44.2,D,0
-17.2695,30.9673,317.4,2.2,1.4,2011-08-08,0841,Terra,MODIS,71,6.2,296.7,33.1,D,0
-16.8945,30.4352,314.8,2,1.4,2011-08-08,0841,Terra,MODIS,60,6.2,301.5,18.1,D,0
-16.4871,29.5352,318.3,1.7,1.3,2011-08-08,0841,Terra,MODIS,61,6.2,299.6,22.8,D,0
-16.263,31.3577,315.5,2.2,1.5,2011-08-08,0841,Terra,MODIS,63,6.2,301.8,17.2,D,0
-18.3554,30.9312,314.5,2.2,1.4,2011-08-08,0841,Terra,MODIS,65,6.2,299.5,20.6,D,0
-16.2223,30.4568,313.8,1.9,1.4,2011-08-08,0841,Terra,MODIS,58,6.2,301,12.9,D,0
-17.2567,30.969,313.2,2.2,1.4,2011-08-08,0841,Terra,MODIS,52,6.2,298.1,21.3,D,0
-16.563,29.5978,319.9,1.7,1.3,2011-08-08,0841,Terra,MODIS,73,6.2,300,24.7,D,0
-16.9098,30.4267,357.3,2,1.4,2011-08-08,0841,Terra,MODIS,98,6.2,303.3,192.1,D,0
-16.9068,30.4336,341.4,2,1.4,2011-08-08,0841,Terra,MODIS,91,6.2,301.9,103.7,D,0
-16.5554,29.5356,311.8,1.7,1.3,2011-08-08,0841,Terra,MODIS,48,6.2,301.3,10.5,D,0
-18.3446,30.9379,320.5,2.2,1.4,2011-08-08,0841,Terra,MODIS,69,6.2,299.3,34.7,D,0
-16.8976,30.4284,317.9,2,1.4,2011-08-08,0841,Terra,MODIS,67,6.2,301.5,23.8,D,0
-19.7691,29.2628,314,1.8,1.3,2011-08-08,0842,Terra,MODIS,65,6.2,297.1,19.2,D,0
-19.5006,29.1986,320.2,1.7,1.3,2011-08-08,0842,Terra,MODIS,74,6.2,297.8,26.9,D,0
-19.7738,29.268,317.6,1.8,1.3,2011-08-08,0842,Terra,MODIS,71,6.2,297.6,27.8,D,0
-20.0587,28.7971,319.3,1.6,1.3,2011-08-08,0842,Terra,MODIS,73,6.2,300.8,22.5,D,0
-19.6513,32.7921,312.5,1.1,1,2011-08-08,1127,Aqua,MODIS,39,6.2,297.5,9.1,D,0
-20.0487,29.655,330.2,1.7,1.3,2011-08-08,1127,Aqua,MODIS,81,6.2,302.9,46.1,D,0
-19.6527,32.7818,312.5,1.1,1,2011-08-08,1127,Aqua,MODIS,34,6.2,299.4,8.9,D,0
-20.4061,29.3308,313.9,1.8,1.3,2011-08-08,1127,Aqua,MODIS,43,6.2,302.1,10.2,D,0
-19.6433,32.7801,315.8,1.1,1,2011-08-08,1127,Aqua,MODIS,54,6.2,297.7,11.8,D,0
-17.8969,27.9914,335.6,2.1,1.4,2011-08-08,1128,Aqua,MODIS,85,6.2,303.2,82.9,D,0
-16.986,30.1672,327.5,1.4,1.2,2011-08-08,1128,Aqua,MODIS,78,6.2,306.8,23.8,D,0
-18.1675,30.3117,323.5,1.4,1.2,2011-08-08,1128,Aqua,MODIS,72,6.2,303.6,22.4,D,0
-17.3145,31.0274,320,1.3,1.1,2011-08-08,1128,Aqua,MODIS,52,6.2,305.2,11.6,D,0
-17.6507,29.2113,331.7,1.7,1.3,2011-08-08,1128,Aqua,MODIS,82,6.2,305.6,45.8,D,0
-17.6526,29.1957,336.4,1.7,1.3,2011-08-08,1128,Aqua,MODIS,86,6.2,308.4,60.2,D,0
-17.313,31.0391,318.2,1.3,1.1,2011-08-08,1128,Aqua,MODIS,15,6.2,303,9,D,0
-19.7279,29.2746,327.6,1.8,1.3,2011-08-08,1128,Aqua,MODIS,79,6.2,301.8,42.9,D,0
-17.2779,29.4651,320.3,1.6,1.2,2011-08-08,1128,Aqua,MODIS,52,6.2,304.8,14.1,D,0
-17.5566,30.8061,327,1.3,1.1,2011-08-08,1128,Aqua,MODIS,77,6.2,305.4,23.2,D,0
-18.2565,30.8115,316.8,1.3,1.1,2011-08-08,1128,Aqua,MODIS,31,6.2,303.6,7.4,D,0
-17.9742,32.1495,322,1.1,1.1,2011-08-08,1128,Aqua,MODIS,72,6.2,304.1,10.9,D,0
-17.5347,30.8154,355.2,1.3,1.1,2011-08-08,1128,Aqua,MODIS,97,6.2,301.5,96.3,D,0
-19.726,29.2914,367.7,1.8,1.3,2011-08-08,1128,Aqua,MODIS,100,6.2,303.1,235.3,D,0
-16.9503,31.0129,320.8,1.2,1.1,2011-08-08,1128,Aqua,MODIS,67,6.2,301.6,15.1,D,0
-17.9647,32.148,322.4,1.1,1.1,2011-08-08,1128,Aqua,MODIS,72,6.2,304.2,11.5,D,0
-19.7241,29.308,313.2,1.8,1.3,2011-08-08,1128,Aqua,MODIS,19,6.2,298.3,12.7,D,0
-19.7396,29.2763,340.1,1.8,1.3,2011-08-08,1128,Aqua,MODIS,89,6.2,304.3,82.2,D,0
-19.7377,29.293,363.3,1.8,1.3,2011-08-08,1128,Aqua,MODIS,100,6.2,306.4,200.4,D,0
-16.4309,31.1682,321.6,1.2,1.1,2011-08-08,1128,Aqua,MODIS,48,6.2,305.8,11.3,D,0
-19.7358,29.3095,326.9,1.8,1.3,2011-08-08,1128,Aqua,MODIS,78,6.2,299.8,41.6,D,0
-19.7514,29.2778,349.9,1.8,1.3,2011-08-08,1128,Aqua,MODIS,95,6.2,306.6,120.3,D,0
-17.4858,30.8018,328.5,1.3,1.1,2011-08-08,1128,Aqua,MODIS,79,6.2,302.9,28.7,D,0
-16.9738,30.179,340.5,1.4,1.2,2011-08-08,1128,Aqua,MODIS,89,6.2,304.6,54.5,D,0
-16.7748,29.1015,324.5,1.7,1.3,2011-08-08,1128,Aqua,MODIS,75,6.2,301.5,26.8,D,0
-19.7494,29.2944,361.5,1.8,1.3,2011-08-08,1128,Aqua,MODIS,100,6.2,304.9,185.3,D,0
-17.5629,31.069,315.8,1.3,1.1,2011-08-08,1128,Aqua,MODIS,40,6.2,299,8.8,D,0
-17.5464,30.8046,421.3,1.3,1.1,2011-08-08,1128,Aqua,MODIS,100,6.2,316.8,586.5,D,0
-17.5449,30.8167,374.8,1.3,1.1,2011-08-08,1128,Aqua,MODIS,100,6.2,303.9,182.8,D,0
-18.8744,26.6498,317.8,2.7,1.6,2011-08-08,1128,Aqua,MODIS,59,6.2,303.7,27.1,D,0
-18.8642,26.6556,324.5,2.7,1.6,2011-08-08,1128,Aqua,MODIS,74,6.2,304,55.4,D,0
-19.7631,29.2793,340.7,1.8,1.3,2011-08-08,1128,Aqua,MODIS,89,6.2,307.1,83.8,D,0
-17.5362,30.8032,379.5,1.3,1.1,2011-08-08,1128,Aqua,MODIS,100,6.2,304.9,211.1,D,0
-18.0923,29.8123,325.8,1.5,1.2,2011-08-08,1128,Aqua,MODIS,72,6.2,308.4,22.1,D,0
-16.8333,29.5632,319.4,1.5,1.2,2011-08-08,1128,Aqua,MODIS,31,6.2,306.9,13.4,D,0
-17.8908,27.9323,320.5,2.1,1.4,2011-08-08,1128,Aqua,MODIS,66,6.2,301.8,30.3,D,0
-17.8781,27.9308,323.5,2.1,1.4,2011-08-08,1128,Aqua,MODIS,71,6.2,302.8,38.1,D,0
-16.9499,30.778,325.3,1.3,1.1,2011-08-08,1128,Aqua,MODIS,57,6.2,309.4,17.8,D,0
-19.7612,29.296,339.8,1.8,1.3,2011-08-08,1128,Aqua,MODIS,89,6.2,304,77.9,D,0
-18.3237,30.4403,343.3,1.4,1.2,2011-08-08,1128,Aqua,MODIS,91,6.2,303.1,65.4,D,0
-18.3107,29.7942,331.7,1.6,1.2,2011-08-08,1128,Aqua,MODIS,82,6.2,306.5,37.9,D,0
-18.3432,30.4564,319.6,1.4,1.2,2011-08-08,1128,Aqua,MODIS,65,6.2,305.4,12.6,D,0
-17.548,30.7924,335.2,1.3,1.1,2011-08-08,1128,Aqua,MODIS,85,6.2,307,37.8,D,0
-18.3326,30.4549,367,1.4,1.2,2011-08-08,1128,Aqua,MODIS,100,6.2,304.8,159,D,0
-18.3824,31.5818,324.2,1.2,1.1,2011-08-08,1128,Aqua,MODIS,75,6.2,303.8,17.1,D,0
-18.381,31.5932,337.6,1.2,1.1,2011-08-08,1128,Aqua,MODIS,88,6.2,304.8,39.3,D,0
-17.494,30.8097,326.9,1.3,1.1,2011-08-08,1128,Aqua,MODIS,77,6.2,301.4,26.4,D,0
-17.4944,30.8156,324.3,1.3,1.1,2011-08-08,1128,Aqua,MODIS,73,6.2,299.3,23.3,D,0
-18.4593,31.066,319.8,1.3,1.1,2011-08-08,1128,Aqua,MODIS,56,6.2,305.7,11.2,D,0
-18.4577,31.0781,321.3,1.3,1.1,2011-08-08,1128,Aqua,MODIS,69,6.2,305.2,14.2,D,0
-18.3221,30.4535,353.6,1.4,1.2,2011-08-08,1128,Aqua,MODIS,97,6.2,304.3,99.5,D,0
-16.9127,31.7811,343.2,1.1,1.1,2011-08-08,1128,Aqua,MODIS,91,6.2,306.7,47,D,0
-17.5108,29.0519,319.9,1.7,1.3,2011-08-08,1128,Aqua,MODIS,65,6.2,304.1,16,D,0
-19.7749,29.2808,317.8,1.8,1.3,2011-08-08,1128,Aqua,MODIS,41,6.2,303.1,18.2,D,0
-18.0112,29.8252,320.2,1.5,1.2,2011-08-08,1128,Aqua,MODIS,59,6.2,305.2,14.2,D,0
-19.7695,29.2851,352.4,1.8,1.3,2011-08-08,1128,Aqua,MODIS,96,6.2,305.7,136.9,D,0
-19.7677,29.3019,320.7,1.8,1.3,2011-08-08,1128,Aqua,MODIS,37,6.2,303.9,22.3,D,0
-18.9949,30.9246,330.5,1.3,1.1,2011-08-08,1128,Aqua,MODIS,82,6.2,303,31.8,D,0
-16.9086,31.7858,332.3,1.1,1.1,2011-08-08,1128,Aqua,MODIS,82,6.2,306.4,28.1,D,0
-18.9846,30.9232,316.4,1.3,1.1,2011-08-08,1128,Aqua,MODIS,33,6.2,302.7,8.3,D,0
-16.6472,30.2618,321.9,1.4,1.2,2011-08-08,1128,Aqua,MODIS,57,6.2,301.8,19,D,0
-17.7389,31.0523,318.7,1.3,1.1,2011-08-08,1128,Aqua,MODIS,58,6.2,305,8.4,D,0
-17.451,30.447,323.1,1.4,1.2,2011-08-08,1128,Aqua,MODIS,60,6.2,306.6,16.1,D,0
-16.641,30.2547,318,1.4,1.2,2011-08-08,1128,Aqua,MODIS,37,6.2,301,13.2,D,0
-17.5449,30.3936,316.5,1.4,1.2,2011-08-08,1128,Aqua,MODIS,45,6.2,304.9,7.9,D,0
-16.6564,29.4169,321.8,1.6,1.2,2011-08-08,1128,Aqua,MODIS,60,6.2,302.9,18.9,D,0
-18.5162,29.1359,328.3,1.7,1.3,2011-08-08,1128,Aqua,MODIS,78,6.2,301.9,44.1,D,0
-16.9484,30.7844,325.6,1.3,1.1,2011-08-08,1128,Aqua,MODIS,62,6.2,309.1,17.9,D,0
-18.2201,32.3753,361.6,1.1,1,2011-08-08,1128,Aqua,MODIS,100,6.2,307.7,94,D,0
-17.2896,30.9815,331.7,1.3,1.1,2011-08-08,1128,Aqua,MODIS,69,6.2,303.1,30.1,D,0
-18.2215,32.3649,342.6,1.1,1,2011-08-08,1128,Aqua,MODIS,91,6.2,309.1,44.2,D,0
-18.2107,32.3739,317.8,1.1,1,2011-08-08,1128,Aqua,MODIS,65,6.2,305.6,8,D,0
-18.5142,29.1523,327.2,1.7,1.3,2011-08-08,1128,Aqua,MODIS,77,6.2,302.2,41.8,D,0
-18.4198,32.8232,313.5,1.1,1,2011-08-08,1128,Aqua,MODIS,42,6.2,294.7,10.2,D,0
-18.5115,29.1406,337.8,1.7,1.3,2011-08-08,1128,Aqua,MODIS,87,6.2,302.5,74.6,D,0
-18.5097,29.157,314.6,1.7,1.3,2011-08-08,1128,Aqua,MODIS,34,6.2,302.2,14.5,D,0
-19.5425,31.2641,325.7,1.3,1.1,2011-08-08,1128,Aqua,MODIS,76,6.2,305.7,21.6,D,0
-19.5514,31.2582,320.2,1.3,1.1,2011-08-08,1128,Aqua,MODIS,67,6.2,303,13.6,D,0
-17.6605,32.1857,383.4,1.1,1.1,2011-08-08,1128,Aqua,MODIS,100,6.2,308.5,184.1,D,0
-19.5499,31.2705,314.7,1.3,1.1,2011-08-08,1128,Aqua,MODIS,42,6.2,302.2,6,D,0
-18.5127,30.7302,321.8,1.4,1.2,2011-08-08,1128,Aqua,MODIS,45,6.2,306.8,11.7,D,0
-17.7204,32.2113,337.5,1.1,1.1,2011-08-08,1128,Aqua,MODIS,87,6.2,304.9,34.3,D,0
-17.8947,28.0107,320.2,2.1,1.4,2011-08-08,1128,Aqua,MODIS,65,6.2,303.5,27.9,D,0
-18.3342,30.4417,372,1.4,1.2,2011-08-08,1128,Aqua,MODIS,100,6.2,308.3,187.2,D,0
-17.8374,28.2922,321.2,2,1.4,2011-08-08,1128,Aqua,MODIS,67,6.2,302.9,28.4,D,0
